"","pizza_name","month_01","month_02","month_03","month_04","month_05","month_06","month_07","month_08","month_09","month_10","month_11","month_12","meat_sliced_ham","meat_pepperoni","meat_bacon","meat_calabrese_salami","meat_barbecued_chicken","meat_italian_sausage","meat_chorizo_sausage","meat_prosciutto","meat_慛duja_salami","meat_pancetta","meat_chicken","meat_beef_chuck_roast","meat_capocollo","meat_genoa_salami","meat_prosciutto_di_san_daniele","meat_coarse_sicilian_salami","meat_luganega_sausage","meat_soppressata_salami","total_sales","ingredeint_count","meat_count","alt_cheese_count","alt_sauce_count","veggie_count","is_vegetarian","alt_cheese","alt_sauce","month","meat_count2"
"247","The Soppressata Pizza",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,1157.5,5,1,1,0,2,FALSE,TRUE,FALSE,12,1
"248","The Southwest Chicken Pizza",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,2495.5,8,1,0,1,6,FALSE,FALSE,TRUE,1,1
"249","The Southwest Chicken Pizza",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,2804.25,8,1,0,1,6,FALSE,FALSE,TRUE,2,1
"250","The Southwest Chicken Pizza",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,3155.25,8,1,0,1,6,FALSE,FALSE,TRUE,3,1
"251","The Southwest Chicken Pizza",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,3096.25,8,1,0,1,6,FALSE,FALSE,TRUE,4,1
"252","The Southwest Chicken Pizza",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,2860.25,8,1,0,1,6,FALSE,FALSE,TRUE,5,1
"253","The Southwest Chicken Pizza",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0,0,2584,8,1,0,1,6,FALSE,FALSE,TRUE,6,1
"254","The Southwest Chicken Pizza",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0,0,0,0,0,0,2950.25,8,1,0,1,6,FALSE,FALSE,TRUE,9,1
"255","The Southwest Chicken Pizza",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,2891.25,8,1,0,1,6,FALSE,FALSE,TRUE,10,1
"256","The Southwest Chicken Pizza",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,3022,8,1,0,1,6,FALSE,FALSE,TRUE,11,1
"257","The Southwest Chicken Pizza",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,2585.75,8,1,0,1,6,FALSE,FALSE,TRUE,12,1
"258","The Spicy Italian Pizza",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,2762,6,2,1,0,3,FALSE,TRUE,FALSE,1,4
"259","The Spicy Italian Pizza",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,2646.25,6,2,1,0,3,FALSE,TRUE,FALSE,2,4
"260","The Spicy Italian Pizza",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,0,0,0,3205.75,6,2,1,0,3,FALSE,TRUE,FALSE,3,4
"261","The Spicy Italian Pizza",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,2758.25,6,2,1,0,3,FALSE,TRUE,FALSE,4,4
"262","The Spicy Italian Pizza",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,0,0,0,0,0,3430.75,6,2,1,0,3,FALSE,TRUE,FALSE,5,4
"263","The Spicy Italian Pizza",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,2795.5,6,2,1,0,3,FALSE,TRUE,FALSE,8,4
"264","The Spicy Italian Pizza",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,2372.5,6,2,1,0,3,FALSE,TRUE,FALSE,9,4
"265","The Spicy Italian Pizza",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,2707.25,6,2,1,0,3,FALSE,TRUE,FALSE,10,4
"266","The Spicy Italian Pizza",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,0,0,0,0,2999.5,6,2,1,0,3,FALSE,TRUE,FALSE,11,4
"267","The Spinach and Feta Pizza",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1695.25,5,0,1,0,4,TRUE,TRUE,FALSE,2,0
"268","The Spinach and Feta Pizza",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2146.25,5,0,1,0,4,TRUE,TRUE,FALSE,3,0
"269","The Spinach and Feta Pizza",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2231.75,5,0,1,0,4,TRUE,TRUE,FALSE,5,0
"270","The Spinach and Feta Pizza",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2059,5,0,1,0,4,TRUE,TRUE,FALSE,7,0
"271","The Spinach and Feta Pizza",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2319,5,0,1,0,4,TRUE,TRUE,FALSE,8,0
"272","The Spinach and Feta Pizza",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1756,5,0,1,0,4,TRUE,TRUE,FALSE,9,0
"273","The Spinach and Feta Pizza",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1897.25,5,0,1,0,4,TRUE,TRUE,FALSE,12,0
"274","The Spinach Pesto Pizza",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1269.25,6,0,0,1,5,TRUE,FALSE,TRUE,1,0
"275","The Spinach Pesto Pizza",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1211,6,0,0,1,5,TRUE,FALSE,TRUE,2,0
"276","The Spinach Pesto Pizza",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1513.75,6,0,0,1,5,TRUE,FALSE,TRUE,3,0
"277","The Spinach Pesto Pizza",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,913.25,6,0,0,1,5,TRUE,FALSE,TRUE,4,0
"278","The Spinach Pesto Pizza",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1551.25,6,0,0,1,5,TRUE,FALSE,TRUE,5,0
"279","The Spinach Pesto Pizza",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1485.5,6,0,0,1,5,TRUE,FALSE,TRUE,6,0
"280","The Spinach Pesto Pizza",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1261.75,6,0,0,1,5,TRUE,FALSE,TRUE,7,0
"281","The Spinach Pesto Pizza",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1377,6,0,0,1,5,TRUE,FALSE,TRUE,8,0
"282","The Spinach Pesto Pizza",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1481,6,0,0,1,5,TRUE,FALSE,TRUE,11,0
"283","The Spinach Pesto Pizza",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1169.25,6,0,0,1,5,TRUE,FALSE,TRUE,12,0
"284","The Spinach Supreme Pizza",0,1,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1298,8,1,1,0,6,FALSE,TRUE,FALSE,2,1
"285","The Spinach Supreme Pizza",0,0,0,1,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1443,8,1,1,0,6,FALSE,TRUE,FALSE,4,1
"286","The Spinach Supreme Pizza",0,0,0,0,1,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1380.75,8,1,1,0,6,FALSE,TRUE,FALSE,5,1
"287","The Spinach Supreme Pizza",0,0,0,0,0,1,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1356.75,8,1,1,0,6,FALSE,TRUE,FALSE,6,1
"288","The Spinach Supreme Pizza",0,0,0,0,0,0,0,1,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1283,8,1,1,0,6,FALSE,TRUE,FALSE,8,1
"289","The Spinach Supreme Pizza",0,0,0,0,0,0,0,0,0,1,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1207,8,1,1,0,6,FALSE,TRUE,FALSE,10,1
"290","The Spinach Supreme Pizza",0,0,0,0,0,0,0,0,0,0,1,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1136.5,8,1,1,0,6,FALSE,TRUE,FALSE,11,1
"291","The Spinach Supreme Pizza",0,0,0,0,0,0,0,0,0,0,0,1,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1173.25,8,1,1,0,6,FALSE,TRUE,FALSE,12,1
"292","The Thai Chicken Pizza",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,3657.25,5,1,0,1,3,FALSE,FALSE,TRUE,1,1
"293","The Thai Chicken Pizza",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0,3843.75,5,1,0,1,3,FALSE,FALSE,TRUE,3,1
"294","The Thai Chicken Pizza",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0,0,0,0,0,0,3558.25,5,1,0,1,3,FALSE,FALSE,TRUE,5,1
"295","The Thai Chicken Pizza",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,0,0,0,0,0,0,0,4073.75,5,1,0,1,3,FALSE,FALSE,TRUE,7,1
"296","The Thai Chicken Pizza",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,0,0,0,0,0,0,3272.5,5,1,0,1,3,FALSE,FALSE,TRUE,8,1
"297","The Thai Chicken Pizza",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,186,0,0,0,0,0,0,0,3503.25,5,1,0,1,3,FALSE,FALSE,TRUE,10,1
"298","The Thai Chicken Pizza",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,3776,5,1,0,1,3,FALSE,FALSE,TRUE,11,1
"299","The Vegetables + Vegetables Pizza",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2289.5,8,0,0,0,8,TRUE,FALSE,FALSE,1,0
"300","The Vegetables + Vegetables Pizza",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2283.25,8,0,0,0,8,TRUE,FALSE,FALSE,2,0
"301","The Vegetables + Vegetables Pizza",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2095.25,8,0,0,0,8,TRUE,FALSE,FALSE,4,0
"302","The Vegetables + Vegetables Pizza",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1719,8,0,0,0,8,TRUE,FALSE,FALSE,5,0
"303","The Vegetables + Vegetables Pizza",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1973.5,8,0,0,0,8,TRUE,FALSE,FALSE,6,0
"304","The Vegetables + Vegetables Pizza",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2298.25,8,0,0,0,8,TRUE,FALSE,FALSE,7,0
"305","The Vegetables + Vegetables Pizza",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1923,8,0,0,0,8,TRUE,FALSE,FALSE,8,0
"306","The Vegetables + Vegetables Pizza",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1584.75,8,0,0,0,8,TRUE,FALSE,FALSE,10,0
"307","The Vegetables + Vegetables Pizza",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1936.25,8,0,0,0,8,TRUE,FALSE,FALSE,11,0
"308","The Vegetables + Vegetables Pizza",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2330.5,8,0,0,0,8,TRUE,FALSE,FALSE,12,0
